year,poverty_percent,region,income_per_capita,real_income,nominal_wage,real_wage,children_percent,elderly_percent,working_age_percent,alcohol_rate,drugs_rate,births,total,18_30,31_40,41_50,51_60,60_,gdp_per_capita,population,infant_mortality_rural,infant_mortality_urban,retail_per_capita,welfare_percent,production_total,dependent_percent,disabled_rate_per_1000,addiction_rate,production_per_capita,poverty_welfare_ratio,birth_rate_per_1000,infant_mortality_rural_rate,infant_mortality_urban_rate,disabled_18_30_rate,disabled_31_40_rate,disabled_41_50_rate,disabled_51_60_rate,disabled_60_plus_rate,log_income_per_capita,log_real_income,log_nominal_wage,log_real_wage,log_gdp_per_capita,log_retail_per_capita,log_production_total,log_production_per_capita,log_births,log_population,log_birth_rate_per_1000,log_total,log_18_30,log_31_40,log_41_50,log_51_60,log_60_,log_disabled_rate_per_1000,log_disabled_18_30_rate,log_disabled_31_40_rate,log_disabled_41_50_rate,log_disabled_51_60_rate,log_disabled_60_plus_rate,log_alcohol_rate,log_drugs_rate,log_addiction_rate,log_infant_mortality_rural,log_infant_mortality_urban,log_infant_mortality_rural_rate,log_infant_mortality_urban_rate,agglo_cluster
2017,9.0,Воронежская область,29498.0,97.4,28007.0,102.8,38.6,5.9,55.6,76.2,23.2,22423.0,219185.75,7519.916666666667,11500.333333333334,17695.75,44546.583333333336,137923.16666666666,374125.7,2397111.0,18.0,90.0,221302.0,22.8,1059099551.4,44.5,91.43746368023842,99.4,441.8233245769595,0.3947368421052631,9.35417675693783,0.8027471792356063,4.013735896178031,3.1370748649798306,4.797580643254874,7.382115388065049,18.583446212266907,57.53724657167176,10.292111643448266,4.589040804058207,10.2402454626345,4.642465970731788,12.832349789080526,12.307288082205728,20.780684905190828,6.093170874643578,10.017887092844624,14.689775237397948,2.3373899897013732,12.297679385148706,8.925443306678151,9.35021824965957,9.781136285883264,10.704313185262222,11.834459296191378,4.52653234755939,1.419988983757361,1.757440700055959,2.1261003155814806,2.974684628370197,4.069663245167327,4.3463994570307305,3.186352633162641,4.609162207257629,2.9444389791664403,4.51085950651685,0.5893117121126931,1.6121813250696038,2
2018,8.9,Воронежская область,30289.0,100.0,31207.0,108.7,32.6,8.0,59.4,73.4,22.5,21381.99,216893.25,7153.833333333333,11680.0,17566.916666666668,42288.583333333336,138203.91666666666,408140.7,2374461.0,22.0,77.0,236953.0,20.9,1138160311.46,40.6,91.34420401093132,95.9,479.3341779292227,0.4258373205741627,9.004986815955286,1.0289032966529308,3.6011615382852575,3.01282410337897,4.919011093465001,7.398275510386007,17.80976117667687,58.20433212702447,10.318572904021282,4.61512051684126,10.348429751186492,4.697749367281185,12.91936969701182,12.375621308451814,20.85267903483797,6.174482065683557,9.9703510251283,14.680281443474128,2.30308365028923,12.287165186551167,8.875543397985263,9.365718869155696,9.773829600825026,10.652296077812968,11.836492766142117,4.525522943559622,1.3894952586219174,1.7781693899195368,2.1280263883904627,2.934375946617603,4.080994717033954,4.309455941839047,3.1570004211501135,4.5736795188967205,3.1354942159291497,4.356708826689592,0.707495399112967,1.5263087799430706,2
2019,8.9,Воронежская область,32022.0,101.1,33690.0,103.4,45.2,5.4,49.4,86.65,22.85,19643.0,217038.3333333333,6898.833333333333,11941.166666666666,17901.666666666668,40539.5,139757.16666666666,431037.0,2367457.0,7.0,74.0,251882.0,19.0,1281962290.2,50.6,91.67572350134904,109.5,541.4933788448956,0.4684210526315789,8.297088394847298,0.356361044646948,3.767245329124879,2.914026879192878,5.04387900885493,7.561559372215279,17.12364786350924,59.03261037757672,10.374209673604785,4.625952725170619,10.424986018358425,4.648229675448539,12.973951532252762,12.43671997296529,20.971657780971725,6.296175880445933,9.885527227159136,14.677327363652696,2.2297012753178724,12.287833875697672,8.839252535704253,9.387830833354103,9.792704956524489,10.610056753427711,11.847668826996276,4.529106555872781,1.3645667363986629,1.7990460258207992,2.1472823432140924,2.897217597324,4.094887920868996,4.473351611367243,3.1717842173343502,4.705015520957808,2.0794415416798357,4.31748811353631,0.3048054111923374,1.561768638948151,2
2020,8.5,Воронежская область,32078.0,95.4,36317.0,103.2,28.5,2.3,69.2,86.65,22.85,19161.0,215079.0833333333,6676.5,12030.5,17995.583333333332,38393.0,139983.5,459629.5,2364932.0,12.0,58.0,252416.0,21.6,1436533490.8,30.8,90.9451448639256,109.5,607.4312034341791,0.3935185185185185,8.102135706227495,0.6262721152340692,3.0269818902980012,2.8231255697838247,5.087038443388647,7.609344933948769,16.234293417316014,59.19134249948836,10.375956889424767,4.5685062016165,10.500068765119742,4.646312129319266,13.038178184808832,12.438837760788346,21.085498750974345,6.410883846765858,9.86068443021082,14.67626024969715,2.2085090789787447,12.27876571837627,8.806498944984115,9.395283489475087,9.797937204046375,10.555656476367515,11.849286981176448,4.521192147741367,1.3410683000508294,1.8061616651462953,2.1528482335416297,2.846901202163882,4.097528529671937,4.473351611367243,3.1717842173343502,4.705015520957808,2.5649493574615367,4.07753744390572,0.4862903496662222,1.39301718478893,2
2015,16.0,Ивановская область,22297.0,95.5,21161.0,87.9,33.2,9.5,55.9,105.4,6.4,11761.0,78892.16666666666,2766.375,4602.375,6307.583333333333,12153.958333333334,53086.25,174687.5,1194595.0,16.0,48.0,143349.0,18.1,144210417.68,42.7,66.04093158490254,111.8,120.719086954156,0.8839779005524862,9.845177654351474,1.3604285349885217,4.081285604965564,2.315742992394912,3.852665547737936,5.280101903434497,10.174124563834049,44.438700982341295,10.012252267327517,4.56954300834494,9.959962399464109,4.487512142519859,12.07075966682322,11.873044471311516,18.78678403180011,4.801715823802444,9.372629275019902,13.9933186108736,2.383720525366564,11.27584989556325,7.925654496444389,8.434545009106285,8.749666418971177,9.405492458799744,10.87969206540394,4.2053033520334635,1.198681728960223,1.5795281514477546,1.8373862070100009,2.4136007986241914,3.8163641864677618,4.667205576907544,2.0014800002101243,4.725616339063959,2.833213344056216,3.8918202981106265,0.8588431851756447,1.6255643014167285,2
2016,14.9,Ивановская область,23676.0,98.5,22144.0,97.6,33.2,9.5,55.9,88.6,3.8,11184.0,78892.16666666666,2766.375,4602.375,6307.583333333333,12153.958333333334,53086.25,200504.4,1178969.0,15.0,51.0,143568.0,28.9,150968857.6,42.7,66.91623500419999,92.4,128.05159219623246,0.5155709342560554,9.48625451559795,1.341201716738197,4.560085836909871,2.3464357417370603,3.903728596765479,5.350084127176654,10.308971935083395,45.02768944730523,10.072259391783,4.600157644164547,10.0053670163573,4.591071261608589,12.208596458034412,11.874571034854046,18.832584139072868,4.860212263912863,9.32232887392423,13.980151733903153,2.3500653057991308,11.27584989556325,7.925654496444389,8.434545009106285,8.749666418971177,9.405492458799744,10.87969206540394,4.218275107666284,1.2078958217417723,1.5899958538653611,1.8484680611911175,2.4255963872417032,3.829243159899806,4.4953553199808844,1.5686159179138452,4.536891345234797,2.772588722239781,3.951243718581427,0.8506643517074248,1.715613546436464,2
2017,14.3,Ивановская область,24860.0,100.4,23470.0,102.1,33.2,10.9,55.9,79.4,7.7,9877.0,81616.16666666667,3065.6666666666665,4648.25,6285.083333333333,13162.916666666666,54454.25,208522.0,1161861.0,4.0,31.0,153993.0,28.7,340756974.6,44.1,70.24606787444166,87.10000000000001,293.28549163798425,0.4982578397212543,8.501016903054667,0.4049812696162803,3.1386048395261716,2.638582985973939,4.000693714652614,5.409496775718725,11.329166455080829,46.86812794301556,10.121055589517152,4.619073091157083,10.063520895521542,4.635699391022914,12.2478046258877,11.944668919597804,19.646680099644666,5.684550356158071,9.19806534110057,13.965534448584062,2.2513988353046703,11.309794894643304,8.028346474369021,8.444461195250138,8.746093474242809,9.485234779647165,10.905134542445902,4.266139629898727,1.2915943162881955,1.6095766457407128,1.8577807617226871,2.511967711896812,3.8684498955374704,4.387014176184921,2.1633230256605382,4.478472532942134,1.6094379124341005,3.4657359027997265,0.3400239714628832,1.4203587357580187,2
2018,14.7,Ивановская область,24503.0,94.4,25729.0,106.0,31.2,9.5,59.3,78.5,5.7,9134.0,79432.83333333333,2847.1666666666665,4616.416666666667,6242.75,12428.333333333334,53298.16666666666,230325.5,1144540.0,7.0,28.0,163290.0,27.0,379054439.0,40.7,69.40153540578164,84.2,331.1849642651196,0.5444444444444444,7.980498715641219,0.7663674184366105,3.065469673746442,2.4876078308024763,4.03342536448413,5.454374683278871,10.85880208060298,46.56732544661318,10.10659164851261,4.558078578454241,10.15541290527579,4.672828834461906,12.34725314649256,12.003289164151337,19.753190393892247,5.805691935062526,9.119868468812108,13.950514241236826,2.195055417034969,11.282679668985567,7.954430791418853,8.437590664626658,8.739336242396863,9.427814549384468,10.88367597525998,4.254215072667384,1.249216065896011,1.616100739320208,1.8647581463727636,2.47307038346005,3.862146085332227,4.375757021660286,1.9021075263969205,4.44500143383527,2.0794415416798357,3.367295829986474,0.5689251317519755,1.4025292772224722,2
2019,14.2,Ивановская область,25794.0,99.5,27553.0,102.1,47.5,5.0,47.5,84.0,6.050000000000001,7951.0,78351.5,2685.583333333333,4581.916666666667,6330.083333333333,11879.583333333334,52874.333333333336,249591.6,1131027.0,9.0,31.0,178517.0,25.1,389065910.4,52.5,69.27465038411992,90.05,343.9934770787965,0.5657370517928286,7.0298940697260095,1.131933090177336,3.898880643944158,2.3744643879706966,4.0511116592854695,5.596757047650793,10.503359630966663,46.7489576582463,10.15793595367875,4.61015772749913,10.223902994604543,4.635699391022914,12.427585267602018,12.09244471545392,19.779259325275987,5.843525509834639,8.98117874833641,13.938637511644156,2.0831713360567146,11.268973155379772,7.896025528981789,8.430090901203217,8.753226643201668,9.3826606938436,10.875692220505226,4.252411141812165,1.2162366118698034,1.6196083496136715,1.886578171860712,2.4426391345272793,3.8659572375418056,4.442651256490317,1.9530276168241776,4.511408806173617,2.302585092994046,3.4657359027997265,0.7570291222170027,1.5890067390087907,2
2020,13.7,Ивановская область,26277.0,97.2,29083.0,101.6,33.2,9.5,55.9,84.0,6.050000000000001,7563.0,76565.08333333333,2594.1666666666665,4588.333333333333,6419.5,11364.5,51598.583333333336,273821.5,1116739.0,3.0,25.0,180314.0,25.1,439572223.2,42.7,68.56130513336898,90.05,393.62126978640487,0.545816733067729,6.772397131290302,0.3966679888932963,3.3055665741108027,2.32298385447868,4.108689078946229,5.748433608927422,10.17650498460249,46.20469360641415,10.176487366201767,4.58700621536042,10.277943473769948,4.630837932736669,12.520235365231526,12.102460600406465,19.901312594239116,5.9779264942808155,8.931155429778348,13.925924284618644,2.0505786279053635,11.24590948134706,7.861406019613369,8.431490049223266,8.76725127527133,9.338337730039536,10.851268876501653,4.2422084520094465,1.2008631306422306,1.630942830979881,1.909310420018151,2.41381380566923,3.854493328461459,4.442651256490317,1.9530276168241776,4.511408806173617,1.3862943611198906,3.258096538021482,0.3340893919671326,1.4599087376081774,2
2015,10.8,Калужская область,27434.0,96.4,29939.0,90.3,40.8,8.0,50.6,80.8,15.5,12803.0,77107.875,3107.0416666666665,4854.208333333334,6315.25,12963.75,49775.25,336353.9,1070426.0,25.0,86.0,167204.0,14.5,482156172.2999999,48.8,72.03475532171304,96.3,450.43391350733253,0.7448275862068966,11.960658653657516,1.9526673435913455,6.71717566195423,2.9026216353738294,4.534837843375753,5.899753929743859,12.11083250967372,46.50041198550858,10.219574849493076,4.578826210648489,10.30695065797362,4.514150787600923,12.725922131505806,12.026975883491833,19.9937786305305,6.112428991174402,9.457512901089752,13.883568192253222,2.5619185116742074,11.252973663173178,8.041748117661081,8.487807290892997,8.75088095660612,9.469989415102702,10.815293241625607,4.290935428146043,1.3616485414992547,1.7110622691417,1.9314857486113344,2.5734387976415025,3.86073838438211,4.404277243608702,2.803360380906535,4.577798989191959,3.258096538021482,4.465908118654584,1.0827089460916235,2.0434484502012618,2
2016,10.3,Калужская область,28800.0,97.7,31667.0,98.3,40.8,8.0,50.6,68.2,9.0,12268.0,77107.875,3107.0416666666665,4854.208333333334,6315.25,12963.75,49775.25,404538.6,1060285.0,13.0,74.0,175286.0,20.0,541301685.5,48.8,72.72372522482162,77.2,510.5247037353165,0.515,11.570473976336553,1.0596674274535376,6.031953048581675,2.930383497518749,4.578210889839368,5.9561815926849855,12.226665472019317,46.94516097087104,10.268165387743457,4.592084946439436,10.363061986291324,4.598145571051127,12.91050490932922,12.07417990957416,20.10948732740987,6.237395880873171,9.414831034791185,13.874049241016476,2.5313507288392825,11.252973663173178,8.041748117661081,8.487807290892997,8.75088095660612,9.469989415102702,10.815293241625607,4.300324663603347,1.3687370031861892,1.7188680959196871,1.939630702057693,2.582234903427438,3.8700578780068504,4.237000862623624,2.302585092994046,4.359269647551265,2.6390573296152584,4.31748811353631,0.7225445267844488,1.9504644835377296,2
2017,10.0,Калужская область,28715.0,95.2,34332.0,103.4,41.5,8.0,50.6,53.8,6.8,10956.0,78055.41666666667,3346.333333333333,4810.666666666667,6162.666666666667,13826.166666666666,49909.583333333336,451025.5,1049614.0,11.0,35.0,183549.0,18.6,1416082093.8,49.5,74.36583035922413,60.599999999999994,1349.1455847578252,0.5376344086021505,10.438122967109813,1.004016064257028,3.1945965680905437,3.188156153913089,4.583272199748353,5.8713647747330615,13.172620283901193,47.55041694692843,10.265209737696374,4.566429357671661,10.44386226975867,4.648229675448539,13.019281375073469,12.12024238892498,21.071159807091036,7.207967706179452,9.301733800405394,13.86393398822838,2.436951896188073,11.265187134821437,8.115919287926541,8.478798803428926,8.726427117538876,9.53439053502731,10.817988350099888,4.322353994037982,1.4322605783478275,1.7197750202442192,1.9273627436709204,2.6513119543139236,3.882602782690744,4.00369019395397,2.0541237336955462,4.120661870539474,2.4849066497880004,3.58351893845611,0.695153199286811,1.4337971655902866,2
2018,10.4,Калужская область,29129.0,98.0,38197.0,107.8,40.8,5.5,53.7,58.1,6.0,10353.0,77061.66666666667,3169.0,4825.25,6194.083333333333,13232.416666666666,49640.91666666666,502224.2,1038614.0,8.0,43.0,194987.0,17.7,1735907096.0,46.3,74.19663769857394,64.1,1671.3688588830885,0.5875706214689266,9.968092091961015,0.7727228822563509,4.153385492127885,3.0511816709576416,4.645854956701912,5.963797265715013,12.740456672706769,47.79534713249259,10.27952384995348,4.59511985013459,10.5505384372031,4.689511334421843,13.126803903658155,12.180693297190777,21.274795936199567,7.421996378693813,9.245128197461849,13.853398652806838,2.3949903386471756,11.25237422265105,8.061486866871327,8.481825047578447,8.731511245681137,9.490500475216564,10.81259084990809,4.320106518501073,1.399008609168507,1.730921639933818,1.9407249097238608,2.620344522974537,3.887634962667773,4.079230924412053,1.9459101490553132,4.175924549214524,2.1972245773362196,3.784189633918261,0.572516716092359,1.639653875810169,2
2019,10.2,Калужская область,31394.0,102.8,41442.0,103.9,31.1,18.4,50.4,63.150000000000006,7.9,8997.0,77154.08333333333,3045.083333333333,4902.75,6436.416666666667,12695.083333333334,50074.75,541870.1,1031655.0,7.0,29.0,210454.0,16.6,1839908326.8,49.5,74.7867100274155,71.05000000000001,1783.4531183389795,0.6144578313253011,8.720938685897902,0.7780371234856063,3.223296654440369,2.95164888779033,4.752315454294313,6.238923541946355,12.30555111285588,48.53827103052861,10.35440392354821,4.642465970731788,10.632074268135453,4.653007515402251,13.20278342925921,12.257027132528982,21.33298158547833,7.486867270990254,9.104757609401116,13.846675836122408,2.274282186432753,11.253572744581623,8.021611891364964,8.497755497523762,8.769882599904387,9.449048825931817,10.821292137955556,4.3279229478226995,1.3741329317561344,1.7496024614556842,1.9794725132917448,2.5881813250566528,3.902745522978391,4.161224091061645,2.186051276738094,4.277360322445531,2.0794415416798357,3.4011973816621555,0.575510016224477,1.4406160208064756,2
2020,9.7,Калужская область,32442.0,99.2,43994.0,102.4,40.8,8.0,50.6,63.150000000000006,7.9,8989.0,76169.5,2948.6666666666665,4883.166666666667,6602.583333333333,12109.916666666666,49625.16666666666,558174.6,1027581.0,8.0,20.0,214672.0,16.9,1848178887.8,48.8,74.12505680817375,71.05000000000001,1798.5724607597842,0.5739644970414202,8.747728889498735,0.8899766381132496,2.224941595283124,2.8695223701748733,4.752099023499526,6.425365332108449,11.784877947983336,48.29319213440756,10.387239982375185,4.607168188650764,10.69183127007966,4.638604962074329,13.232428887197758,12.276871219088765,21.33746660677966,7.495304393871366,9.103868127465669,13.842719027521047,2.2770343234659363,11.240729527609435,7.989447448599241,8.493753959682474,8.795367709974663,9.401862528700306,10.812273527368896,4.319154149037099,1.353131080865529,1.7495648357607425,2.0049018864559054,2.548263062196474,3.897785980933294,4.161224091061645,2.186051276738094,4.277360322445531,2.1972245773362196,3.044522437723423,0.6365644682085154,1.170914840094019,2
2015,14.3,Костромская область,21939.0,98.6,21796.0,90.1,41.45,6.449999999999999,51.85,82.7,8.9,8156.0,60391.75,2101.333333333333,3766.375,4767.583333333334,10731.083333333334,39023.91666666667,245940.9,761907.0,20.0,38.0,131002.0,14.9,142962154.5,47.900000000000006,79.26393903717909,91.6,187.63727659675,0.9597315436241612,10.704718554889244,2.4521824423737124,4.659146640510055,2.757991898398798,4.943352666401542,6.257434743785441,14.08450550176509,51.21874016995076,9.99606673382922,4.601162164590552,9.989527624628511,4.511957804265912,12.412850608158092,11.78297550268443,18.778090506345876,5.239825999644716,9.00663173330058,13.543581092471602,2.4599920557917025,11.008624343605772,7.650803117995541,8.2341337514499,8.46980454466229,9.280992976455112,10.571955609998051,4.385320442094207,1.323884745161062,1.7822733961015156,1.9820264253206523,2.7136680912825453,3.955441437548147,4.4272389774954295,2.2925347571405443,4.528289141652134,3.044522437723423,3.6635616461296463,1.2390066230336765,1.7332731106202126,2
2016,13.7,Костромская область,23174.0,98.1,22989.0,98.5,41.45,6.449999999999999,51.85,78.3,7.4,7836.0,60391.75,2101.333333333333,3766.375,4767.583333333334,10731.083333333334,39023.91666666667,261963.8,753972.0,21.0,38.0,144117.0,15.2,143350208.6,47.900000000000006,80.09813361769402,85.7,190.12670046102508,0.9013157894736842,10.392958889720044,2.679938744257274,4.8494129657988765,2.787017731869795,4.995377812438658,6.323289635866232,14.232734548939929,51.75777968766303,10.050829390434057,4.596129441335942,10.042814617757228,4.600157644164547,12.475965422572273,11.878387687441286,18.780801212448143,5.2529365613242325,8.966611387052865,13.533111837330368,2.432995523328888,11.008624343605772,7.650803117995541,8.2341337514499,8.46980454466229,9.280992976455112,10.571955609998051,4.39565994751123,1.3315788312086154,1.7909888077512124,1.991059630828436,2.723446700950075,3.96571124371232,4.373238128640803,2.128231705849268,4.462453883786496,3.091042453358316,3.6635616461296463,1.3028961064600375,1.7663413084819073,2
2017,13.4,Костромская область,24093.0,99.8,24554.0,103.1,40.8,7.7,51.4,67.8,10.2,6914.99,63271.0,2366.583333333333,3771.0833333333335,4959.583333333333,11938.333333333334,40235.41666666666,276404.4,743967.0,20.0,31.0,150715.0,22.2,322619063.76,48.5,85.04543884338955,78.0,433.647008214074,0.6036036036036037,9.294753665149129,2.8922673785500774,4.48301443675262,3.1810326712519954,5.068885223851775,6.666402318023962,16.04685870923486,54.08225992102695,10.089718125826796,4.613138355637268,10.108670778473344,4.645351975620923,12.529623907587847,11.923152550179886,19.59198281911938,6.074534226294376,8.841591400879636,13.519753302137552,2.331634412573194,11.055198172199251,7.769625023314403,8.23538273612154,8.509278620330631,9.387593550658575,10.60252775176942,4.45487551536529,1.4305582665634606,1.8031749348033712,2.036847446408838,2.835965946827691,4.0088277028122725,4.231203744939298,2.4159137783010487,4.3694478524670215,3.044522437723423,3.4657359027997265,1.3589918614887402,1.701655029420929,2
2018,12.7,Костромская область,23716.0,94.7,27724.0,109.6,46.8,1.1,52.1,61.1,8.9,6208.0,61182.583333333336,2163.6666666666665,3774.0,4812.25,11116.833333333334,39315.833333333336,299569.1,734453.0,9.0,26.0,159014.0,21.4,352759682.4,47.9,83.30360599430234,70.0,480.3025958093982,0.5934579439252337,8.452549039897718,1.449742268041237,4.188144329896907,2.945956605346655,5.138518053571842,6.552155141309247,15.136207944325006,53.53076824974959,10.073947369564896,4.5612182984589085,10.230089812218568,4.7059200890882344,12.6101037259119,11.976753816375307,19.68129759948981,6.1764961696238325,8.733755131364893,13.506882644997027,2.246284444804163,11.02163418632861,7.6800216639946814,8.236155661683124,8.479127810609445,9.31630570469529,10.579408035243084,4.434424639826078,1.3726914104154375,1.8145833536740748,2.0218329717081,2.781065687549849,3.998765097409231,4.128745988939433,2.2925347571405443,4.2626798770413155,2.302585092994046,3.295836866004329,0.8959828223052104,1.6463760860165182,2
2019,12.6,Костромская область,25285.0,100.9,31421.0,108.1,42.1,6.3,51.6,73.05,8.9,5781.99,59600.91666666666,2039.0,3761.6666666666665,4722.916666666667,10345.333333333334,38732.0,319404.6,723142.0,7.0,36.0,171567.0,19.2,380120932.8000001,48.4,82.41938190101897,81.95,525.6518537161444,0.65625,7.995649540477526,1.2106558468624125,6.226230069578121,2.8196398494348274,5.201836799227077,6.531105462919685,14.306088338574352,53.56071145086304,10.138006161871845,4.623991940228679,10.355263563507542,4.692264892839025,12.67421704748349,12.052734968459928,19.756000006897025,6.266539711101942,8.662676128950428,13.491362268582249,2.1967410760769357,10.995443011373046,7.620705086838262,8.23288320486454,8.460393536743934,9.244387468615235,10.564447228842829,4.423880679259438,1.3401561379211584,1.824845506115179,2.0190418388612477,2.7282506798707704,3.999314053238735,4.304740540713808,2.2925347571405443,4.418238016636454,2.0794415416798357,3.610917912644224,0.7932892347903068,1.977717471352018,2
2020,12.5,Костромская область,25780.0,97.3,32220.0,98.6,39.9,6.6,53.5,73.05,8.9,5401.99,57721.16666666666,1916.75,3722.75,4678.916666666667,9504.5,37898.25,323951.6,711978.0,13.0,29.0,179587.0,22.5,349143213.2,46.5,81.07155932720767,81.95,490.3848338010444,0.5555555555555556,7.587299045757032,2.406520560015846,5.368392018496888,2.6921477910834324,5.228743022958574,6.57171523090133,13.349429336299716,53.22952394596462,10.15739306550038,4.5880240271531205,10.380373692872556,4.601162164590552,12.688352487775823,12.09842061747324,19.670992751867683,6.197227596365061,8.594707783018736,13.475803695577122,2.1502842564894578,10.963396549720828,7.558907902839405,8.222486504027492,8.451035582485353,9.15962585743168,10.54268660195651,4.4075915414271,1.3062083459270266,1.8291745504777623,2.0244196244651924,2.6637101739096356,3.993225482388561,4.304740540713808,2.2925347571405443,4.418238016636454,2.6390573296152584,3.4011973816621555,1.2256914067383526,1.8513470073409068,2
2015,10.4,Курская область,25330.0,100.4,23921.0,89.8,35.8,7.05,56.55,101.4,10.4,13047.0,119267.04166666669,5016.791666666666,8612.916666666666,13469.833333333334,26375.0,65790.375,301242.5,1281733.0,27.0,34.0,160712.0,17.8,256056359.0,42.849999999999994,93.05139343893516,111.8,199.77355580296364,0.5842696629213483,10.17918708498572,2.0694412508622673,2.605963056641374,3.914069206821285,6.7197432434576205,10.509078983948555,20.57760859711032,51.32923549600424,10.139784221095251,4.619073091157083,10.08255381660941,4.508659285607248,12.615674186790734,11.987375444533344,19.360908134463006,5.302177684936782,9.476390144300847,14.063724406634543,2.414053753543602,11.689128690109222,8.520745208859775,9.061134391393436,9.50828213336558,10.180209784751566,11.094244029694446,4.543841371574926,1.5921023576020294,2.0437811048641255,2.443136200761359,3.071656137985597,3.957555210990265,4.628886712605407,2.4336133554004498,4.725616339063959,3.332204510175204,3.5553480614894135,1.121495542058094,1.2825888797595313,2
